../Test/BildeKrarup/Eq/3/E3.6.opt,25337, 26867, 0.010782, 27029, 0.078344, 25673, 0.070226, 27029, 0.012281,25673, 0.014218
../Test/BildeKrarup/Eq/3/E3.7.opt,26055, 26363, 0.009613, 27398, 0.072733, 26361, 0.061967, 27398, 0.011517,26361, 0.012601
../Test/BildeKrarup/Eq/3/E3.8.opt,25490, 26752, 0.00981, 27338, 0.069667, 25994, 0.067341, 27338, 0.012506,25994, 0.013526
../Test/BildeKrarup/Eq/3/E3.9.opt,25558, 26638, 0.010364, 27911, 0.07897, 25798, 0.068553, 27911, 0.011871,25798, 0.011643
../Test/BildeKrarup/Eq/4/E4.1.opt,30417, 30417, 0.008715, 31932, 0.060386, 30859, 0.069689, 31932, 0.009768,31829, 0.013122
../Test/BildeKrarup/Eq/4/E4.10.opt,28481, 28910, 0.00893, 33931, 0.07945, 28910, 0.064801, 33931, 0.011209,28910, 0.011991
../Test/BildeKrarup/Eq/4/E4.2.opt,28047, 28047, 0.008397, 28241, 0.084413, 28047, 0.064766, 28241, 0.011024,28047, 0.011425
../Test/BildeKrarup/Eq/4/E4.3.opt,28650, 28650, 0.008633, 29529, 0.073737, 28650, 0.062463, 29529, 0.009752,29387, 0.012053
../Test/BildeKrarup/Eq/4/E4.4.opt,29372, 29372, 0.009312, 29934, 0.069636, 29939, 0.064591, 29934, 0.010282,29939, 0.011826
../Test/BildeKrarup/Eq/4/E4.5.opt,29850, 30768, 0.007275, 30738, 0.072384, 30959, 0.074011, 30738, 0.012648,30959, 0.012844
../Test/BildeKrarup/Eq/4/E4.6.opt,29941, 30320, 0.00887, 29941, 0.076137, 29941, 0.064767, 29941, 0.010368,29941, 0.011795
../Test/BildeKrarup/Eq/4/E4.7.opt,30329, 31019, 0.009091, 31845, 0.079326, 30548, 0.060446, 32470, 0.012632,31250, 0.014302
../Test/BildeKrarup/Eq/4/E4.8.opt,29952, 30036, 0.009318, 30117, 0.074108, 30218, 0.064939, 30117, 0.009148,30593, 0.012994
../Test/BildeKrarup/Eq/4/E4.9.opt,29542, 29542, 0.009394, 31231, 0.074209, 30045, 0.064662, 31231, 0.012936,30045, 0.013213
../Test/BildeKrarup/Eq/5/E5.1.opt,32377, 33326, 0.007322, 36148, 0.081886, 32377, 0.060515, 36148, 0.010703,32377, 0.011896
../Test/BildeKrarup/Eq/5/E5.10.opt,34086, 35110, 0.007521, 37744, 0.088193, 34446, 0.067056, 37744, 0.010779,34446, 0.012298
